Geo Point;Geo Shape;gares_id;nom_long;nom_so_gar;nom_su_gar;id_ref_ZdC;StopName;id_ref_ZdA;nom_ZdA;idrefliga;idrefligc;res_com;indice_lig;mode;tertrain;terrer;termetro;tertram;terval;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.90693183213432, 2.438624497227672;"{""coordinates"": [2.438624497227672, 48.90693183213432], ""type"": ""Point""}";465;Libération;;;72472;Libération;43805;Libération;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;658849.9147;6867583.3418;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Libération
48.84312439991252, 2.221851494752013;"{""coordinates"": [2.221851494752013, 48.84312439991252], ""type"": ""Point""}";623;Parc de Saint-Cloud;;;70726;Parc de Saint-Cloud;44249;Parc de Saint-Cloud;A01192;C01390;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;1;0;642890.4899;6860623.278;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Parc de Saint-Cloud
48.94780764959913, 2.339180923415564;"{""coordinates"": [2.339180923415564, 48.94780764959913], ""type"": ""Point""}";1188;Blumenthal;;;72364;Blumenthal;59325;Blumenthal;A02150;C01795;TRAM 8;8;TRAMWAY;0;0;0;0;0;RATP;1;0;651598.6744;6872185.0766;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;Blumenthal
48.95543742610714, 2.30787256835423;"{""coordinates"": [2.30787256835423, 48.95543742610714], ""type"": ""Point""}";1193;Gilbert Bonnemaison;;;72381;Gilbert Bonnemaison;59249;Gilbert Bonnemaison;A02150;C01795;TRAM 8;8;TRAMWAY;0;0;0;0;0;RATP;1;0;649313.0057;6873053.1565;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;Gilbert Bonnemaison
48.932790208020755, 2.3012912911296626;"{""coordinates"": [2.301291291129663, 48.932790208020755], ""type"": ""Point""}";1084;Timbaud;;;72314;Timbaud;46450;Timbaud;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;648808.7629;6870539.0405;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Timbaud
48.91080258974541, 2.233988601425483;"{""coordinates"": [2.233988601425483, 48.91080258974541], ""type"": ""Point""}";1089;Jacqueline Auriol;;;70969;Jacqueline Auriol;47413;Jacqueline Auriol;A01192;C01390;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;1;0;643854.2271;6868139.8304;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Jacqueline Auriol
48.97359937603097, 2.3660669758363624;"{""coordinates"": [2.366066975836362, 48.97359937603097], ""type"": ""Point""}";1123;Butte Pinson;Parc Régional;;72796;Butte Pinson (Parc Régional);58640;Butte Pinson (Parc Régional);A01760;C01684;TRAM 5;5;TRAMWAY;0;0;0;0;0;RATP;1;0;653590.9115;6875037.0244;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Butte Pinson
48.963502348377595, 2.360213791734574;"{""coordinates"": [2.360213791734574, 48.963502348377595], ""type"": ""Point""}";1126;Mairie de Pierrefitte;;;72408;Mairie de Pierrefitte;50687;Mairie de Pierrefitte;A01760;C01684;TRAM 5;5;TRAMWAY;0;0;0;0;0;RATP;1;0;653153.3221;6873917.6627;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Mairie de Pierrefitte
48.94212545510683, 2.356729741525478;"{""coordinates"": [2.356729741525478, 48.94212545510683], ""type"": ""Point""}";1132;Baudelaire;;;73921;Baudelaire;58637;Baudelaire;A01760;C01684;TRAM 5;5;TRAMWAY;0;0;0;0;0;RATP;1;0;652878.8514;6871542.6008;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Baudelaire
48.93894788361666, 2.356334439358093;"{""coordinates"": [2.356334439358093, 48.93894788361666], ""type"": ""Point""}";1133;Marché de Saint-Denis;;;72333;Marché de Saint-Denis;44095;Marché de Saint-Denis;A01760;C01684;TRAM 5;5;TRAMWAY;0;0;0;TRAM 5;0;RATP;1;0;652847.0148;6871189.4913;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Marché de Saint-Denis
48.73998743037822, 2.3594678210958517;"{""coordinates"": [2.359467821095852, 48.73998743037822], ""type"": ""Point""}";1155;Hélène Boucher;Orlytech;;74008;Hélène Boucher (Orlytech);58813;Hélène Boucher (Orlytech);A02134;C01774;TRAM 7;7;TRAMWAY;0;0;0;0;0;RATP;1;0;652897.0945;6849065.271;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Hélène Boucher
48.80420493830302, 2.289057253599707;"{""coordinates"": [2.289057253599707, 48.80420493830302], ""type"": ""Point""}";1162;Centre de Châtillon;;;70362;Centre de Châtillon;59221;Centre de Châtillon;A02149;C01794;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;647783.7213;6856249.4233;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Centre de Châtillon
48.78368721522512, 2.246977649164128;"{""coordinates"": [2.246977649164128, 48.78368721522512], ""type"": ""Point""}";1167;Mail de la Plaine;;;70099;Mail de la Plaine;42642;Mail de la Plaine;A02149;C01794;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;644671.4558;6853996.8357;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Mail de la Plaine
48.78490216629836, 2.237132704968192;"{""coordinates"": [2.237132704968192, 48.78490216629836], ""type"": ""Point""}";1169;Georges Pompidou;;;70149;Georges Pompidou;50800;Georges Pompidou;A02149;C01794;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;643949.423;6854138.8606;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Georges Pompidou
48.949581345117245, 2.342521826040313;"{""coordinates"": [2.342521826040313, 48.949581345117245], ""type"": ""Point""}";1184;César;;;72366;César;50572;César;A02150;C01795;TRAM 8;8;TRAMWAY;0;0;0;0;0;RATP;1;0;651845.0136;6872380.2698;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;César
48.953168246764456, 2.3154036121121684;"{""coordinates"": [2.315403612112168, 48.953168246764456], ""type"": ""Point""}";1191;Rose Bertin;Centre Commercial l’Ilo;;72376;Rose Bertin (Centre Commercial l'Ilo);415806;Rose Bertin (Centre Commercial l'Ilo);A02150;C01795;TRAM 8;8;TRAMWAY;0;0;0;0;0;RATP;1;0;649862.3296;6872796.014;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;Rose Bertin
48.91583789288306, 2.425009894274451;"{""coordinates"": [2.425009894274451, 48.91583789288306], ""type"": ""Point""}";349;Hôpital Avicenne;;;72534;Hôpital Avicenne;43373;Hôpital Avicenne;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;657859.1627;6868580.8555;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Hôpital Avicenne
48.92997102620737, 2.3847588600759844;"{""coordinates"": [2.384758860075984, 48.92997102620737], ""type"": ""Point""}";410;Six Routes;;;72637;La Courneuve - Six Routes;46100;La Courneuve - Six Routes;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;654921.4806;6870174.6698;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Six Routes
48.87215749487708, 2.3299271706082756;"{""coordinates"": [2.329927170608276, 48.87215749487708], ""type"": ""Point""}";32;Auber;;;478926;Auber;45873;Auber;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;650849.5187;6863778.7626;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Auber
48.79333629623622, 2.322201633670121;"{""coordinates"": [2.322201633670121, 48.79333629623622], ""type"": ""Point""}";45;Bagneux;;;70210;Bagneux;44493;Bagneux;A01857;C01743;RER B;B;RER;0;0;0;0;0;RATP;1;0;650207.6266;6855019.5845;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Bagneux
48.80698507164625, 2.510307237115641;"{""coordinates"": [2.510307237115641, 48.80698507164625], ""type"": ""Point""}";142;Champigny;;;73042;Champigny;58270;Champigny;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;664035.4268;6856434.9977;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Champigny
48.86182227279812, 2.3470126872387564;"{""coordinates"": [2.347012687238756, 48.86182227279812], ""type"": ""Point""}";164;Châtelet-Les Halles;;;474151;Châtelet les Halles;45102;Châtelet les Halles;A01857;C01743;RER B;B;RER;0;0;0;0;0;RATP;1;1;652093.2251;6862619.0666;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Châtelet-Les Halles
48.885211218208454, 2.1559034718965226;"{""coordinates"": [2.155903471896523, 48.885211218208454], ""type"": ""Point""}";172;Châtou-Croissy;;;64483;Châtou - Croissy;53783;Châtou - Croissy;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;638100.6669;6865352.6049;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Châtou-Croissy
48.839219299951644, 2.6332109134176336;"{""coordinates"": [2.633210913417634, 48.839219299951644], ""type"": ""Point""}";473;Lognes;;;68123;Lognes;43152;Lognes;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;673078.4315;6859970.1835;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Lognes
48.88757361863876, 2.172579447718415;"{""coordinates"": [2.172579447718415, 48.88757361863876], ""type"": ""Point""}";753;Rueil-Malmaison;;;70902;Rueil-Malmaison;58875;Rueil-Malmaison;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;639326.2579;6865602.3414;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Rueil-Malmaison
48.851050282314304, 2.3442733454213514;"{""coordinates"": [2.344273345421351, 48.851050282314304], ""type"": ""Point""}";192;Cluny-La Sorbonne;;;73620;Cluny La Sorbonne;44877;Saint-Michel Notre-Dame;A01543;C01380;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;651882.3097;6861422.9819;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Cluny-La Sorbonne
48.85804605538448, 2.274154629736559;"{""coordinates"": [2.274154629736559, 48.85804605538448], ""type"": ""Point""}";423;La Muette;;;71229;La Muette;45453;Boulainvilliers;A01542;C01379;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;646744.2367;6862245.8557;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;La Muette
48.83307317062929, 2.333203670349575;"{""coordinates"": [2.333203670349575, 48.83307317062929], ""type"": ""Point""}";235;Denfert-Rochereau;;;71056;Denfert Rochereau;473890;Denfert-Rochereau;A01857;C01743;RER B;B;RER;0;0;0;0;0;RATP;1;0;651053.1484;6859430.9166;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Denfert-Rochereau
48.83653643294523, 2.7089817422622775;"{""coordinates"": [2.708981742262278, 48.83653643294523], ""type"": ""Point""}";119;Bussy-Saint-Georges;;;68105;Bussy-Saint-Georges;58874;Bussy-Saint-Georges;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;678638.7274;6859648.704;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Bussy-Saint-Georges
48.72509804119919, 2.259946049525822;"{""coordinates"": [2.259946049525822, 48.72509804119919], ""type"": ""Point""}";520;Massy-Palaiseau;;;63244;Massy - Palaiseau;58774;Massy - Palaiseau;A01857;C01743;RER B;B;RER;0;0;0;0;0;RATP;1;1;645563.2328;6847473.8777;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Massy-Palaiseau
48.874204186324654, 2.2947732143825275;"{""coordinates"": [2.294773214382527, 48.874204186324654], ""type"": ""Point""}";151;Charles De Gaulle-Étoile;;;71347;Charles-de-Gaulle Étoile;58759;Charles-de-Gaulle Étoile;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;648273.0419;6864028.7945;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Charles De Gaulle-Étoile
48.743016569903006, 2.295921406897603;"{""coordinates"": [2.295921406897603, 48.743016569903006], ""type"": ""Point""}";286;Fontaine-Michalon;;;69647;Fontaine Michalon;43124;Fontaine Michalon;A01857;C01743;RER B;B;RER;0;0;0;0;0;RATP;1;0;648227.1941;6849441.8358;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Fontaine-Michalon
48.73488814734515, 2.2740024044842477;"{""coordinates"": [2.274002404484248, 48.73488814734515], ""type"": ""Point""}";523;Massy-Verrières;;;63320;Massy - Verrières;47940;Massy - Verrières;A01857;C01743;RER B;B;RER;0;0;0;0;0;RATP;1;0;646607.1661;6848552.7229;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Massy-Verrières
48.87474865067991, 2.2955602562131467;"{""coordinates"": [2.295560256213147, 48.87474865067991], ""type"": ""Point""}";154;Charles De Gaulle-Étoile;;;71347;Charles-de-Gaulle Étoile;58759;Charles-de-Gaulle Étoile;A01539;C01376;METRO 6;6;METRO;0;0;METRO 6;0;0;RATP;1;0;648331.3084;6864088.8195;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Charles De Gaulle-Étoile
48.87371340670775, 2.3276954096301736;"{""coordinates"": [2.327695409630174, 48.87371340670775], ""type"": ""Point""}";345;Havre-Caumartin;;;73688;Haussmann Saint-Lazare;58718;Haussmann Saint-Lazare;A01542;C01379;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;650687.2939;6863953.16;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Havre-Caumartin
48.843486761806766, 2.3739225903167545;"{""coordinates"": [2.373922590316754, 48.843486761806766], ""type"": ""Point""}";317;Gare de Lyon;;;73626;Gare de Lyon;470195;Gare de Lyon;A01547;C01384;METRO 14;14;METRO;0;0;0;0;0;RATP;1;1;654051.2776;6860564.3306;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;Gare de Lyon
48.84894464506383, 2.3958794351856887;"{""coordinates"": [2.395879435185689, 48.84894464506383], ""type"": ""Point""}";586;Nation;;;71673;Nation;473875;Nation;A01542;C01379;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;655667.3331;6861158.6438;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Nation
48.89218707644951, 2.237018056395014;"{""coordinates"": [2.237018056395014, 48.89218707644951], ""type"": ""Point""}";414;La Défense;Grande Arche;;71517;La Défense (Grande Arche);470549;La Défense;A01534;C01371;METRO 1;1;METRO;0;0;METRO 1;0;0;RATP;1;1;644056.2663;6866067.7406;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;La Défense
48.76337515298246, 2.36779053573481;"{""coordinates"": [2.36779053573481, 48.76337515298246], ""type"": ""Point""}";1147;Auguste Perret;Cimetière Parisien;;69837;Auguste Perret / Cimetière Parisien de Thiais;58784;Auguste Perret (Cimetière Parisien);A02134;C01774;TRAM 7;7;TRAMWAY;0;0;0;0;0;RATP;1;0;653529.9294;6851660.6122;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Auguste Perret
48.840844372159204, 2.549900487641346;"{""coordinates"": [2.549900487641346, 48.840844372159204], ""type"": ""Point""}";598;Noisy-le-Grand-Mont d'Est;;;479919;Noisy-le-Grand Mont d'Est;42613;Cimetière;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;666964.7068;6860182.5075;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Noisy-le-Grand-Mont d'Est
48.846157204832465, 2.278400386366102;"{""coordinates"": [2.278400386366102, 48.846157204832465], ""type"": ""Point""}";377;Javel - André Citroën;;;71150;Javel;45346;Javel;A01543;C01380;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;647043.6613;6860921.0802;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Javel - André Citroën
48.87567210708072, 2.3278422352596215;"{""coordinates"": [2.327842235259622, 48.87567210708072], ""type"": ""Point""}";769;Saint-Lazare;;;73688;Gare Saint-Lazare;58718;Haussmann Saint-Lazare;A01545;C01382;METRO 12;12;METRO;0;0;0;0;0;RATP;1;1;650699.9171;6864170.8617;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Saint-Lazare
48.882972767827276, 2.3446670737483;"{""coordinates"": [2.3446670737483, 48.882972767827276], ""type"": ""Point""}";21;Anvers;Sacré-Cœur;;71419;Anvers;42210;Anvers;A01535;C01372;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;651940.6604;6864972.2744;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Anvers
48.87932978868225, 2.3040703912187603;"{""coordinates"": [2.30407039121876, 48.87932978868225], ""type"": ""Point""}";218;Courcelles;;;71376;Courcelles;42771;Courcelles;A01535;C01372;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;648959.9764;6864592.6739;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Courcelles
48.859589655582816, 2.346478183587595;"{""coordinates"": [2.346478183587595, 48.859589655582816], ""type"": ""Point""}";167;Châtelet;;;71264;Châtelet;42587;Châtelet;A01547;C01384;METRO 14;14;METRO;0;0;0;0;0;RATP;1;0;652051.9572;6862371.1427;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;Châtelet
48.8597186619952, 2.346768285736699;"{""coordinates"": [2.346768285736699, 48.8597186619952], ""type"": ""Point""}";168;Châtelet;;;71264;Châtelet;42587;Châtelet;A01537;C01374;METRO 4;4;METRO;0;0;0;0;0;RATP;1;0;652073.3598;6862385.311;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Châtelet
